player,session_length,winrate
bLQybVGRJAMi5FgCv4M89ow2JkHY7Y3KkEpdMC_wNhfPPtM7ANon758OSK56hgTunLvZQQPTogckog,19,52.63
CCC7pfnPyPYNwv2C_OlfV7-wobymGYjApeEE96qFPeq62ko-yMTIZFptQNuQJm8xwHU4q5mBO2a7cg,19,63.16
CCC7pfnPyPYNwv2C_OlfV7-wobymGYjApeEE96qFPeq62ko-yMTIZFptQNuQJm8xwHU4q5mBO2a7cg,19,42.11
ChWD7Mte9CTLSIOxyB61hcT4nmuPmSX88LKpZsLoPx4d0vQ62aUW-TmQf5XqUq2ew7rn_t_81PW7nQ,19,42.11
D9widVfh-kg5lBNXRmHPdZ-XrL9JLn6yxFb2KVW5-dc9vL_658os7z08U0HEFebmzI_r1rnFRADptA,19,63.16
E7uWhBg4TilfxicoFxWpDiwfK8Kb5NhGe12I3tIX_SXzccv7kAW7L4NPrA76ggiW8QdhN67PeS389A,19,47.37
E7uWhBg4TilfxicoFxWpDiwfK8Kb5NhGe12I3tIX_SXzccv7kAW7L4NPrA76ggiW8QdhN67PeS389A,19,57.89
EHYueHyqUmL07eEpDfbc1zdYNEVd357m4h3Jpu3InJGSTkeD85kJYi0Zj6jDe6LCR6G7m0Wo-Q250g,19,52.63
GqGy8G5Q5cDXvM-tYiZ0Y95Cri1jldZ6iZuwavCIjAjb0Myhahvge2oEAdfM0K1kDlFFRUxvRubz3w,19,52.63
guweMTaMC0wqY3XWVp8jOuysft3AOGf-2TBypn3YZDUSnbCs0y5VttNAvf8ybGgs2AWQvMYboxW4cg,19,57.89
kpfxKm93kXnaIXyLKR5m_5CrKGm8wJfsuLVoD_tEr7camv71xALPFCq87_1gSnltB6vCWyd5loeKog,19,47.37
LDAdHc4B-WjvAVq2ilnCU6jVJkGdBO1z7rwiY7gU6pPqvq7-Z3jUnkZmysK80R08sprVh5YsZVLeAQ,19,47.37
MR7bZ32PdD1hwy3krnjDRkU6Cpe_JTZ5PqhV5szym_HndJKp688tBzTSN4qCPZ3nQ7252K1ponfBCw,19,42.11
Mu590oS2RUtWZpTcqFiPO_cdv6eGGoIEcTnW5Ud-Wm5eJBC2U9GERgu1guuB-jtfPcA2IbyQ67tIHw,19,26.32
Mu590oS2RUtWZpTcqFiPO_cdv6eGGoIEcTnW5Ud-Wm5eJBC2U9GERgu1guuB-jtfPcA2IbyQ67tIHw,19,42.11
Mu590oS2RUtWZpTcqFiPO_cdv6eGGoIEcTnW5Ud-Wm5eJBC2U9GERgu1guuB-jtfPcA2IbyQ67tIHw,19,36.84
nAd5f-1uEeyh2pDa9AyNLB5bWo7n7xIe0nYw7wcCdQMb3ykNeMY_UwLu9SnrpT_7HRnJCU4fhJm0-g,19,63.16
nDXsy7n7AQRg1tToAcL-2WeJnLCd3tcNws9ysLCdjox3huh4-axFseCGJXWiXjepcgVeU5QNOfgtEA,19,36.84
ourV1-7f40YuzQYRn77kWveUj2rZ0bDnXyzhaVwxBI-3n4OptemQWM7KSWUDazqX5wroq2t0H21big,19,57.89
P5rndZewdyZAEIK1C_4arVv3d0IY6KYISgqXBBwAWyZB9nNq3WebYVi03cBFgeAKOnx3Y6TbbjChyg,19,42.11
P5rndZewdyZAEIK1C_4arVv3d0IY6KYISgqXBBwAWyZB9nNq3WebYVi03cBFgeAKOnx3Y6TbbjChyg,19,52.63
rm9ueHW9AVD2Ah7IUDjpNLo0BVtPGy3VeJb8G2k52TvngCXitkd-gohy7ZYZFF5PaP_aZtFW-wKwQQ,19,52.63
S9LYAHj9jsdGw-9ok7l3XXYZRkxtKDR5BKSIRlIYWJ-HSz-OavL-SgfvdJz79HUhaIIAqgEpR0bcoQ,19,63.16
syUQwoz6gFqzhvdE_Y3JYKScfNj85w87C9_EEsYfcAUwjOFNmlvOg1LGnNY7bFaUJazk3JWM7_9ivw,19,73.68
Ttth7UsrLufqtCv-dkmBs1Q_csSxgXDUIPZEviIC1CH1K3ntaoN7G1uCPgzr5xpf9YDf9GlhMxNS_A,19,36.84
u7PO83eXMCdbpTmQsCtpBep00WkvQzFqukV8GKeJ86OG5Ojx6v3JPQ80UKp74I3ZHrgxziERLOTY4A,19,52.63
uL1CoCNX4NTXBCxfl3WqJIqwn4nsWs8Nwrnx5Bw1t2qoqCq-pMsy6QoSv80WIvrdBwh_f7ZpyZGUUA,19,52.63
v1DoAjvoFy3WnmbONc1W2gMOoleHqhtOGNVodj4ROAe9JwI0l_x-HqN157JRTwzt3UuUdcix7wy5_g,19,57.89
WRXzjfT69EFnmEi6tgbyvfALpZ1xGoJDGJsQKobcX6K7jRvr1nHeKNsfSzm4hDQifBpkeMDB4st0kg,19,36.84
WRXzjfT69EFnmEi6tgbyvfALpZ1xGoJDGJsQKobcX6K7jRvr1nHeKNsfSzm4hDQifBpkeMDB4st0kg,19,63.16
xGvYMBtQZMBx2RCsh14YomvlVzQVT7r-MtGks6bkSrMe8a44VDt2qW79ivghgewcilvz4_k17viJqQ,19,42.11
YjnehtxAUFMY01QcVEBFV9QYb8yJfOyXdVHy9L-850RidB3r5izxGPEaK-PtXoc0tva3skpLoVT8tQ,19,47.37
ysNGxBM4_WGPhl_4dusEQXfDzUiFHrDCN795Lmwz6WqxIPArPD-r_Sk_WAsVwzCV8qUmdj0PQPhi4w,19,42.11
YZTj14LoVlBO4NaE2DZLMKCCmItsZLGKjhLN3Epl_We2cagKfK3og_yVUDGWnhWZh9XGtmjuUqCnaw,19,52.63
