player,session_length,winrate
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,75.0
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,75.0
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,25.0
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,50.0
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,50.0
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,100.0
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,50.0
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,25.0
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,0.0
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,50.0
-1upQPCEw7J4HB1n2uDVGp4hn4wC0G28Ytl0ZYTeBa-WIrLUXycmu3SdrVcAyaHY8FpIrlnUoR_Pkw,4,75.0
-6GLBlTl-DMAIwOMSt6UQkqeVIcmeIvFaIsvuQLoFNwbSbWNjx2Ck819TeQiTLz0eLlVnviQOZ-LVg,4,100.0
-6GLBlTl-DMAIwOMSt6UQkqeVIcmeIvFaIsvuQLoFNwbSbWNjx2Ck819TeQiTLz0eLlVnviQOZ-LVg,4,50.0
-6GLBlTl-DMAIwOMSt6UQkqeVIcmeIvFaIsvuQLoFNwbSbWNjx2Ck819TeQiTLz0eLlVnviQOZ-LVg,4,25.0
-6GLBlTl-DMAIwOMSt6UQkqeVIcmeIvFaIsvuQLoFNwbSbWNjx2Ck819TeQiTLz0eLlVnviQOZ-LVg,4,25.0
-6GLBlTl-DMAIwOMSt6UQkqeVIcmeIvFaIsvuQLoFNwbSbWNjx2Ck819TeQiTLz0eLlVnviQOZ-LVg,4,50.0
-6GLBlTl-DMAIwOMSt6UQkqeVIcmeIvFaIsvuQLoFNwbSbWNjx2Ck819TeQiTLz0eLlVnviQOZ-LVg,4,0.0
-6GLBlTl-DMAIwOMSt6UQkqeVIcmeIvFaIsvuQLoFNwbSbWNjx2Ck819TeQiTLz0eLlVnviQOZ-LVg,4,50.0
-6GLBlTl-DMAIwOMSt6UQkqeVIcmeIvFaIsvuQLoFNwbSbWNjx2Ck819TeQiTLz0eLlVnviQOZ-LVg,4,50.0
-6GLBlTl-DMAIwOMSt6UQkqeVIcmeIvFaIsvuQLoFNwbSbWNjx2Ck819TeQiTLz0eLlVnviQOZ-LVg,4,50.0
-cFMvwcJXzBU5h1LJsFFSX04nV2MpnW6YFh4cqZMuBbjYDMxKPeQ_BUPo4wHFqVV_rsGynkd9g2RSQ,4,50.0
-cFMvwcJXzBU5h1LJsFFSX04nV2MpnW6YFh4cqZMuBbjYDMxKPeQ_BUPo4wHFqVV_rsGynkd9g2RSQ,4,75.0
-cFMvwcJXzBU5h1LJsFFSX04nV2MpnW6YFh4cqZMuBbjYDMxKPeQ_BUPo4wHFqVV_rsGynkd9g2RSQ,4,100.0
-cFMvwcJXzBU5h1LJsFFSX04nV2MpnW6YFh4cqZMuBbjYDMxKPeQ_BUPo4wHFqVV_rsGynkd9g2RSQ,4,25.0
-cFMvwcJXzBU5h1LJsFFSX04nV2MpnW6YFh4cqZMuBbjYDMxKPeQ_BUPo4wHFqVV_rsGynkd9g2RSQ,4,75.0
-cFMvwcJXzBU5h1LJsFFSX04nV2MpnW6YFh4cqZMuBbjYDMxKPeQ_BUPo4wHFqVV_rsGynkd9g2RSQ,4,25.0
-c_SZol2IFNMclBJsyj7daePyNBwfLuHwdi2k0dP3WhQkkK02k41Gv1o2mlYYHTt3OsGLCo86WNTng,4,75.0
-c_SZol2IFNMclBJsyj7daePyNBwfLuHwdi2k0dP3WhQkkK02k41Gv1o2mlYYHTt3OsGLCo86WNTng,4,100.0
-c_SZol2IFNMclBJsyj7daePyNBwfLuHwdi2k0dP3WhQkkK02k41Gv1o2mlYYHTt3OsGLCo86WNTng,4,0.0
-c_SZol2IFNMclBJsyj7daePyNBwfLuHwdi2k0dP3WhQkkK02k41Gv1o2mlYYHTt3OsGLCo86WNTng,4,25.0
-c_SZol2IFNMclBJsyj7daePyNBwfLuHwdi2k0dP3WhQkkK02k41Gv1o2mlYYHTt3OsGLCo86WNTng,4,25.0
-c_SZol2IFNMclBJsyj7daePyNBwfLuHwdi2k0dP3WhQkkK02k41Gv1o2mlYYHTt3OsGLCo86WNTng,4,75.0
-c_SZol2IFNMclBJsyj7daePyNBwfLuHwdi2k0dP3WhQkkK02k41Gv1o2mlYYHTt3OsGLCo86WNTng,4,75.0
-c_SZol2IFNMclBJsyj7daePyNBwfLuHwdi2k0dP3WhQkkK02k41Gv1o2mlYYHTt3OsGLCo86WNTng,4,50.0
-c_SZol2IFNMclBJsyj7daePyNBwfLuHwdi2k0dP3WhQkkK02k41Gv1o2mlYYHTt3OsGLCo86WNTng,4,100.0
-c_SZol2IFNMclBJsyj7daePyNBwfLuHwdi2k0dP3WhQkkK02k41Gv1o2mlYYHTt3OsGLCo86WNTng,4,75.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,25.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,50.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,75.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,50.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,100.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,25.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,75.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,50.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,25.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,50.0
-DD2KYrrk8XS0y-ma6ybUzfvgjGCMVlmes7TXlYgSmjLKP3Pb-BVw_t9invYuFOFomrGzXsQziGNyA,4,25.0
-gPxuFTXo2Ks8GUU4nGUGj7gCdU6aqkXti-WGMF1IyoHW6lbJTaGCrT-UdY1d99_vFJPt2Tgx_p00g,4,75.0
-HHyc_i5RvjSkn6YWGXK0Dpx20hQ5G_53reVQYap-9nA4tn6X2ORxMKKLkV7LnDuxsSOojjHV0qbIA,4,50.0
-HHyc_i5RvjSkn6YWGXK0Dpx20hQ5G_53reVQYap-9nA4tn6X2ORxMKKLkV7LnDuxsSOojjHV0qbIA,4,25.0
-HHyc_i5RvjSkn6YWGXK0Dpx20hQ5G_53reVQYap-9nA4tn6X2ORxMKKLkV7LnDuxsSOojjHV0qbIA,4,50.0
