player,session_length,winrate
-Xv_8DymttBsybccw8-1Xd-Fl_C3Flh2hOleTodYmI1ZNgPu993iyuirHuKtMsWND5-fsK1Az_HIvQ,16,37.5
2caKkbIGYrbPnn5UBpTGYunXLe3DY16FmP56SPZZAS9sk76Jy_9iR_1ZQrFNpoupfH82uXir2xSmaw,16,50.0
3zDUgdruZX8mXMG6PXV9qpUAulZXzxUo3rw5dVhBJr8yLryV6hqRx50jkSkfOsA-By-b81ETvSrUiw,16,68.75
4ubcAkMrriBw5skBuBYUUYToPsrE_Ba0rmRAPiK5lOeSLnQvnB6nXo4GPElCib69JCKLJHTxJw6rCg,16,68.75
5Es0gM3N5L9pdqYT3bBtYa_Ym7EW8DCoHDbt-OqmrAVnWPuogx_1JNdhc--UvX0v14Gx7n4dsnplmw,16,56.25
5ikBxAzVtxWGNRiXSaoBW-LJgFqhSl52wtChILNo2NzfPp_m4tuyvMkpfyeaEHWGpzQ96uxC_PbEVw,16,62.5
644OFtNkrP9K-JyAaO1OjbjqjOKYKuWDhY8iEQ-1SPj0taUqz-JedIKsHvM8eVC0TKwz-RlFF59xUw,16,56.25
6rw7-RHvyeaj8BIdQHSiFnnFyLozyq78gxZ6syAIurdNyMEJxo1FyFanQ1eSC81IykQYR_YOfDRVQQ,16,43.75
8fePQLwWqisyRLpymmE51-e7qTckpWwcNpDP1U0uaMjOUNRH5eVAwICLvTW4G5-5c85scYZjjOf3Kw,16,56.25
8V5C9VFi-deQU2EGSgnBoatlSr107-lZTPRFJswKil42J1nR6umA_D6-Vjsed1bbsOfeFLJio5QHqQ,16,62.5
9Vjhb14mcY0_5_gQKshK518IujAmGUPrFiYqnw3BLI4OvObHggeI_tFfAZ6nqHlFeTXAtmaxMG3k9Q,16,68.75
aJuM4FT6NaL-vWr4Oo8oTL84MNymy9Aqg6w1cA6i7Mkn9SVde1YYw-i_i7gEEyvu7bRVHZkm2bfaFA,16,56.25
aXZL5er1vxJwA67jUbfMwoOOPSLhITILYPb9OD5PI-HBs_vKzPh1dV0Y9Aq-CAQCeYT8SCWU1TzVhg,16,56.25
AZxNkiIkI37rC2MxloFMnXyZfQQaDcFIjfLmzG2CH1GxBBKC7AdpCSULbMSZw0t4P7Btd0xKMJJHZA,16,43.75
bow9L8GJ_NaDOPXI7rtEic4UScfAWd1cHHYXshN6hPLjeH24z8kEtan9vCa4sdsfhYT1PbPsLpNN4g,16,81.25
bYBMCnq0S1TTfskH7yJ_araZfO4uhgHg54rnNe6Xx3CiOyV8l-uYw3jAmG4VXgS8JDA5IAZSMuqv4Q,16,31.25
CCC7pfnPyPYNwv2C_OlfV7-wobymGYjApeEE96qFPeq62ko-yMTIZFptQNuQJm8xwHU4q5mBO2a7cg,16,37.5
dy2B7YkxpyLTkTQCPKw6BVNHVzj8BuHpj0z_aGoKBzmW7a_31Qkq3295Lue7fhcst699AgzPHV3nPg,16,56.25
DYsLSoi5UDkWmrBH_wKnAFWcF9Fasiz_hKjfPxHXTYAZCYqNYaG8AglSukplybnZKdeljyUBWgextA,16,43.75
E7uWhBg4TilfxicoFxWpDiwfK8Kb5NhGe12I3tIX_SXzccv7kAW7L4NPrA76ggiW8QdhN67PeS389A,16,56.25
EeDBLjNfRrx3aKUEUJZ9R49Ae4ktLkeGhbKNNbGBoBFRdY9Y6TiPNEwcpdjwc-WMIIm8pOTzGhI65w,16,56.25
EsE7UwxNgAuym1PkJ3Z3OVfA9eX4XbE6hFY0VB7Ga7UHqdpHtCSpsISfVepV4DOBhzxXDgttYIez6w,16,87.5
f4d8lMWY5tq6CoMFjLJThRmZdQ4YdWDLarL4BGOcbjnrprHMrP1xHsjxJBhWxB40lYE1zW5KYK-xmw,16,43.75
FkhLdBph2LX-t-iM3OihnR4Oi3UDbu-YIatiDiaYUg9z-RkS866YCM4jdG-sDZ1WVtVNmyIR6q_J1Q,16,68.75
FUkZ9M4nZJJT9oZY_8UCtWAqmH8rBRAt7ATubDftPIFaIwYiZEF6UPK5dLvdthpW7tRX5YKSrgj9bQ,16,62.5
FUkZ9M4nZJJT9oZY_8UCtWAqmH8rBRAt7ATubDftPIFaIwYiZEF6UPK5dLvdthpW7tRX5YKSrgj9bQ,16,75.0
g0FzvDL54auCisoqwoaEuzk2DZpBV4w26_ruL1oS82SiSxUNax5frprJ-wgmHa2QAo-hBg5AFqedKg,16,43.75
GqGy8G5Q5cDXvM-tYiZ0Y95Cri1jldZ6iZuwavCIjAjb0Myhahvge2oEAdfM0K1kDlFFRUxvRubz3w,16,56.25
HEGPfydzC3EIU2Mbs7s21ZYdSsNlMnA5R54zgnXKoERn1uWQAUVoUZ-v9Ehr0DLaJHmAfcyWw-VEKQ,16,37.5
hlmxz2ibdOOjkVaUlB6UhbgXnS8OnSPBGSKDxRFuE_8ygFpdFNd2c47vavsNCjeY3YaimZZhmjV16w,16,68.75
HwV3dc6JMX7p_MXeZft4YHTRHZtjpFUDl1QcjM3RefrziGIIfl9Ah7WxE7ZMUvtZTNruD3_S7QO6Jw,16,50.0
