player,session_length,winrate
0trH6NHDyAAMKVToJHSJsyKEqlPB9RVX3rgGCGa489FtgllVaGqVr2pd7d74BljUyiP-nnCXX4zdgw,23,69.57
9Vjhb14mcY0_5_gQKshK518IujAmGUPrFiYqnw3BLI4OvObHggeI_tFfAZ6nqHlFeTXAtmaxMG3k9Q,23,56.52
9Vjhb14mcY0_5_gQKshK518IujAmGUPrFiYqnw3BLI4OvObHggeI_tFfAZ6nqHlFeTXAtmaxMG3k9Q,23,56.52
bt3whPFLpwswRBz7u3NP0f0VCt476TS-MVycZJ548rFPn5aVYMjxWUbXTTBMC2tnrrBGp2i2IWUFZw,23,30.43
bYBMCnq0S1TTfskH7yJ_araZfO4uhgHg54rnNe6Xx3CiOyV8l-uYw3jAmG4VXgS8JDA5IAZSMuqv4Q,23,43.48
bzEvQgTeNESYH7PRuDZguF96CWI--sVDHCkxdaMMLJPb96thgFJ7nuZDCrQUezACS6FjidztRlatyw,23,30.43
EHYueHyqUmL07eEpDfbc1zdYNEVd357m4h3Jpu3InJGSTkeD85kJYi0Zj6jDe6LCR6G7m0Wo-Q250g,23,60.87
fV3GbKUIvjE4wkOoe4iUUirR6fWV1IFrZf6yqocjKwpm1MAQm2hC7gGhkyd2olvmQm-mcVp8xm-wDQ,23,65.22
HLPzQ-ptkCsrw0nrwXALyJ0oFUqXzwbX8v-DESJEq9Xo0J_Cor_OX5MbkUQTH3VEOEBxd373JXPHvA,23,65.22
ieWLmxRZm7TJx2Xip8kRz6q7GYH7SIYkNk4MwCocK6sjhOS4TNQ60MusDsEnPOyml3nMnf9ykkbhqg,23,65.22
jB7URvK99I5zsiDvGVlsa5G4rdiadYGi1Jls-L1tjThCfhERUhA9-Gk_hw6cKZitds-b592iT6ODQQ,23,39.13
L-si3akzfeAZV9JsHtZObyGxgeDNwxa4mLsAcFFxhdqdN0Vkvu6RyOg-xPDyFEapYi0McsOqa2iSVw,23,47.83
MSzo6M5Xr3ddV5H367qqEvNAbLE67YI7ok6IywCFzKcrKa7UfIDt2lYz1XESb8br5Ouj46JfO51dhQ,23,60.87
NbRm3Dvv3-KhKQ7kSW4i_tQESfFmTY3EMRY2gTC4eev2bcmkOHa1jmGivIRk4FVH0vOeaWEVPHwAkA,23,26.09
nDXsy7n7AQRg1tToAcL-2WeJnLCd3tcNws9ysLCdjox3huh4-axFseCGJXWiXjepcgVeU5QNOfgtEA,23,69.57
nDXsy7n7AQRg1tToAcL-2WeJnLCd3tcNws9ysLCdjox3huh4-axFseCGJXWiXjepcgVeU5QNOfgtEA,23,56.52
nDXsy7n7AQRg1tToAcL-2WeJnLCd3tcNws9ysLCdjox3huh4-axFseCGJXWiXjepcgVeU5QNOfgtEA,23,60.87
NI-iAI8H50Oe7FBDQwUwNP6VYtPQsZ0MKM5CYirFQdrtzcl3wqzRkCHc3IQxw0-3jYQf10OeOdm07Q,23,39.13
ntgsuSmvGjsGuRaVAnSv2Nm7tNa3wBjbg38Gxf8QenCe8t8-WJaInM5fVqSseHdiHYU2gWQnhkOniA,23,65.22
qKUhg0XjnwPXvfR2zoja4O_nDGe3ZHB3wn0Pvl5_QZVLfGbaQKVie-KIaW_ji_trseKeVsFY8X8LsQ,23,65.22
Ttth7UsrLufqtCv-dkmBs1Q_csSxgXDUIPZEviIC1CH1K3ntaoN7G1uCPgzr5xpf9YDf9GlhMxNS_A,23,47.83
X1Se6y_7KsbhN3l5pQbeF75yocWX7ddv5hSX2YW0tp0gSxdiYFBVcr5FU-wteyt1wf_ShjurcJ-0mg,23,47.83
X1Se6y_7KsbhN3l5pQbeF75yocWX7ddv5hSX2YW0tp0gSxdiYFBVcr5FU-wteyt1wf_ShjurcJ-0mg,23,47.83
xGvYMBtQZMBx2RCsh14YomvlVzQVT7r-MtGks6bkSrMe8a44VDt2qW79ivghgewcilvz4_k17viJqQ,23,39.13
