player,session_length,winrate
0NZnS_Da4JCeR_t2GXrum3CTCkeYkUFPTlH_wuF5SYGCZ3HHVwknvyCtQlTAZ3UYf771Jq8pih6sAQ,21,57.14
0trH6NHDyAAMKVToJHSJsyKEqlPB9RVX3rgGCGa489FtgllVaGqVr2pd7d74BljUyiP-nnCXX4zdgw,21,38.1
1AwApD9DTtfrxZxOc0jzx7p1VaTFLo1EtuQSu2LJ8yGBKBHdrwFXkegC84qojvMBgVme6mbhiNIKuQ,21,57.14
2u7JB5wVVfuUtOCgbiVSIzE_yBWkYwOxcWX225FfPWzAZUQQNkerwv3fnyNY9woLc_pvolrgDzNrdQ,21,52.38
3jetPpnJDLY7r91qpA903M7TGqma8-UmX67d9AEQLpyitz7DejmMjyWh75173Qguul9qyZYrC698fg,21,38.1
5ujYY84xLTuJwV0qVmT2liRSYsibdLly6wqjjNMrxpXrzPYeHtzZocEGmY8f77dS2RmnfO9YwZe3Vw,21,47.62
644OFtNkrP9K-JyAaO1OjbjqjOKYKuWDhY8iEQ-1SPj0taUqz-JedIKsHvM8eVC0TKwz-RlFF59xUw,21,52.38
7iZKAX_6cbYSU8Tp8425cbfIFl4VSJdppIRnADqoLS12sazcyNerA_PMeuZi1Xgn96_XzB2LBPQVDw,21,47.62
9Vjhb14mcY0_5_gQKshK518IujAmGUPrFiYqnw3BLI4OvObHggeI_tFfAZ6nqHlFeTXAtmaxMG3k9Q,21,76.19
awJjYX3FbDd883ex2mdy2tTpm-xA5icP-zNq7QULLuyTwB4pOXdOkEOUeEkAfHAeSOH6dJ4dGt0k-A,21,61.9
AZxNkiIkI37rC2MxloFMnXyZfQQaDcFIjfLmzG2CH1GxBBKC7AdpCSULbMSZw0t4P7Btd0xKMJJHZA,21,61.9
AZxNkiIkI37rC2MxloFMnXyZfQQaDcFIjfLmzG2CH1GxBBKC7AdpCSULbMSZw0t4P7Btd0xKMJJHZA,21,33.33
CCC7pfnPyPYNwv2C_OlfV7-wobymGYjApeEE96qFPeq62ko-yMTIZFptQNuQJm8xwHU4q5mBO2a7cg,21,52.38
CLP3aN_FHr2l1bT80PbG0RmwiSG67GTIG91i2X0zfxhbWYD9JXnmCXyXgL2GaKIacox3r7w0rSQACg,21,57.14
CSAk66Gft5gCTDfcZxJqolMiKM1_Fi7is31WIKXa7TPP4yljEDILkSp4xPACdWqz-Uwsjymsok9QxA,21,42.86
FOwvPZs3byFppun5z8TziIhXur-f4aGtcsPznKNZzzq9nX0c_y6Q7Zvx0OaCBl7j8rQQdhL8HvtBHA,21,38.1
fV3GbKUIvjE4wkOoe4iUUirR6fWV1IFrZf6yqocjKwpm1MAQm2hC7gGhkyd2olvmQm-mcVp8xm-wDQ,21,52.38
g-ox546YlXWe5Qfp6c5Lxugy0NAb-CSoyL6Rl6HbDBiog-AmRCvSiHshY7UHkjGH_pZ51HALXFcjJA,21,52.38
HN1DGdBuIUrqoa0czQb8wNPRjluQr3a6fGlW07cCNo8HlIh_rbksUIqHPoHaQVv2v1y_7w9BTUPc0A,21,61.9
IxMzw1Dl0I_xvwmNidoAgjN1pFhCl5VvM3mBYHNradEDRfskHnJriKtah87P7twUioCK5NNcM0aWZw,21,47.62
ourV1-7f40YuzQYRn77kWveUj2rZ0bDnXyzhaVwxBI-3n4OptemQWM7KSWUDazqX5wroq2t0H21big,21,38.1
R3FjPAx30t7fz5qiuFWtiTglWG1TIHLsoFnEF8253c1qpHMcaNcLXF0WPi4p9Ulmu1xztls4spXDPQ,21,52.38
R3FjPAx30t7fz5qiuFWtiTglWG1TIHLsoFnEF8253c1qpHMcaNcLXF0WPi4p9Ulmu1xztls4spXDPQ,21,52.38
SW0rirn68GGZNSs1pEGEeGozHuWDh__x8OrsYH6FITY42bfb_buapJlW9FPdzsE_i2HHHYW2OZeu-Q,21,71.43
T8XRNUDt3S3etdUxE3G0BfDZCNDwqWEVx1YIuqv0frlnh4juZm--rPtv5OfFmPv-OvvAt1Nf8OYpnw,21,47.62
UnrvGXthulbtth2IuRlY0RyXvWZZU3dgk_D3EeivqaQe0H0ox96yXnWYwmQDAXfrdOLxtvWGn3e9pA,21,28.57
voyd4uNO6yBqSdI0vLkwfnfj8X1x33hIOzXnbmltEI_T2oxkczBtRmQ_SlsC6KMpCnuxc-fsFS5mpA,21,57.14
WRXzjfT69EFnmEi6tgbyvfALpZ1xGoJDGJsQKobcX6K7jRvr1nHeKNsfSzm4hDQifBpkeMDB4st0kg,21,42.86
ZlFKI0fGEt7wyvh2jMZDRtriwVGIcHN211G6Dpd6BERe_H9xTGlK8J3MvJoHh1wIFTzdLMF_krcocw,21,47.62
