player,session_length,winrate
3zDUgdruZX8mXMG6PXV9qpUAulZXzxUo3rw5dVhBJr8yLryV6hqRx50jkSkfOsA-By-b81ETvSrUiw,14,71.43
4Fdzft7YWXUPz_Kp4C8IShaH2_Ao0kesstMWqokpRiBbOX-v5WFWgQK2Yc2ABjgDzcfjWeF1SprXuw,14,42.86
4Fdzft7YWXUPz_Kp4C8IShaH2_Ao0kesstMWqokpRiBbOX-v5WFWgQK2Yc2ABjgDzcfjWeF1SprXuw,14,42.86
4Fdzft7YWXUPz_Kp4C8IShaH2_Ao0kesstMWqokpRiBbOX-v5WFWgQK2Yc2ABjgDzcfjWeF1SprXuw,14,71.43
4GvgoeUNH0S_QWtHqt6AXel7zlGbDdj0mfvNmqET7DXAPcKhrtJO8U8D339TmdxG-AQCjT5xJA6mjQ,14,42.86
4lkuWFnGddz-h7Tt8JYa9Ogc5had5BusJ0UzC7gHGN-kEKSL2UXtFV_vAZBAxEKgikTwJ0IUxyCA9g,14,71.43
4pzBSUmWIeaeIp2EbQf7B4ybsdVTjbzjJh0vvPKowr62FRYPUcgMVPZxrH8KS1RVc1x6D6hgiMjmUQ,14,64.29
4ubcAkMrriBw5skBuBYUUYToPsrE_Ba0rmRAPiK5lOeSLnQvnB6nXo4GPElCib69JCKLJHTxJw6rCg,14,50.0
5YjMJWd9Veu5wvo2l_cn-V2Ulb5tnL0BQLwudGXYUnR0BWaY-1lUbzUWTlOPCe7tyJNVI1TjxOJDZw,14,50.0
60tuJH36SC1YSbWHp5ZVrJ4g5DRWhvdtFJEJK8eykHr5-0uXmDTJ8pvlUy52o5ZctKCqpyjYpmrrug,14,71.43
60tuJH36SC1YSbWHp5ZVrJ4g5DRWhvdtFJEJK8eykHr5-0uXmDTJ8pvlUy52o5ZctKCqpyjYpmrrug,14,64.29
6txd3EJZBmBhi_7UhbJDBa2HyZodktE0NoqDrj6obKbspXXVn8T5_n6s0sRKpBmoiirviwDeOUYXMw,14,42.86
6zvzWhdIKD6UPdIvJpHPAKOn-1eGoOXntm5uECea2oV8bXgeuRIsQxXRbaFo_LKRCjbEKFy4WC85PQ,14,78.57
7h_bQynfzYsCOq5zSOjdhJFGxlc4xkZzdXe5J0Guu5vv0vdrD7-6xMW42uu0bAr2-JKuGswh8z0RWQ,14,42.86
8gIjpzOf6tK2GLMPt9JRAWwR1y5ftx_QRrM0Cror55OciddY5UK8AdVGnPQPMSqrCKqrf4HEHQafGQ,14,64.29
9Vjhb14mcY0_5_gQKshK518IujAmGUPrFiYqnw3BLI4OvObHggeI_tFfAZ6nqHlFeTXAtmaxMG3k9Q,14,35.71
A7k5uyIxUJrK5MfWQLqWIdaLj39xxiqtHqEEwYiy8-hMRE4dA_9wFaTeuaqZuGK3CqRpJRdF28ANag,14,50.0
A7k5uyIxUJrK5MfWQLqWIdaLj39xxiqtHqEEwYiy8-hMRE4dA_9wFaTeuaqZuGK3CqRpJRdF28ANag,14,50.0
aGdkgitm2WVEQYzdC2AK8icLFAMUfvxjKzqN9O_-aEaByeN7Z0-lr8UW_i8veMk7QFe3BAXNLysDsA,14,42.86
aikpewM2E9Jfka7F2OFvudJ7Lx5KtdOVXPozXWbMi9nC8dD0IQbKdvsZJPs-EQsytsEPpuR37UO_ZA,14,78.57
aJuM4FT6NaL-vWr4Oo8oTL84MNymy9Aqg6w1cA6i7Mkn9SVde1YYw-i_i7gEEyvu7bRVHZkm2bfaFA,14,50.0
AmRLPZX1FxtoyJchEWakxx35IVmimtXmvdFKpH3o7w7e-aLP2Mpjypv3kenJ3kW7UYoImnOUQBEMfg,14,42.86
ANyzcsxJvMpmlNDJ-d_6ERlNAfjMb0FMCoVqBg0I9DLFQG0DlEXW7eEOZfP75dULC01FGXoikzziFg,14,50.0
ANyzcsxJvMpmlNDJ-d_6ERlNAfjMb0FMCoVqBg0I9DLFQG0DlEXW7eEOZfP75dULC01FGXoikzziFg,14,57.14
AZxNkiIkI37rC2MxloFMnXyZfQQaDcFIjfLmzG2CH1GxBBKC7AdpCSULbMSZw0t4P7Btd0xKMJJHZA,14,50.0
a_-fZOrQ56IGRxHbdLZcG-gU17IG_FxWcn1kLJ0c90q5wgm8EiaGqoQZ4nErsydhrm8Wdj1eb9H_hQ,14,71.43
B4uxhLKwIE_TMI9RloiF16xqiPGaJIdEub7AVUwetqPQHZ05mJNGSjgqeamffTmvMGqsRfvyms55hw,14,42.86
bkrtxpEbmpBvKdCdRtLFZWjDMNoj0sarxQuEAjxAVp2ktWdnN2YAMb92vbiipWuROVxi8A15xFVvxA,14,71.43
bkrtxpEbmpBvKdCdRtLFZWjDMNoj0sarxQuEAjxAVp2ktWdnN2YAMb92vbiipWuROVxi8A15xFVvxA,14,71.43
bwM4vyBHBaNhy7yIIGQ3cGCTUMj_IrnvGfz2IJxR-eP6_mRKJAsmYwVEJw27I_nc9voplDxFUY1-3Q,14,64.29
bYBMCnq0S1TTfskH7yJ_araZfO4uhgHg54rnNe6Xx3CiOyV8l-uYw3jAmG4VXgS8JDA5IAZSMuqv4Q,14,57.14
bYBMCnq0S1TTfskH7yJ_araZfO4uhgHg54rnNe6Xx3CiOyV8l-uYw3jAmG4VXgS8JDA5IAZSMuqv4Q,14,42.86
bzEvQgTeNESYH7PRuDZguF96CWI--sVDHCkxdaMMLJPb96thgFJ7nuZDCrQUezACS6FjidztRlatyw,14,71.43
C4k5GPN4irgrWJ5rVANvEIfTwQtB1W0MnqFD710UrBs2fb66K3zZJeJurJNfa0tkn6xx_kuZQvLOUQ,14,57.14
CCC7pfnPyPYNwv2C_OlfV7-wobymGYjApeEE96qFPeq62ko-yMTIZFptQNuQJm8xwHU4q5mBO2a7cg,14,35.71
CCC7pfnPyPYNwv2C_OlfV7-wobymGYjApeEE96qFPeq62ko-yMTIZFptQNuQJm8xwHU4q5mBO2a7cg,14,50.0
CCC7pfnPyPYNwv2C_OlfV7-wobymGYjApeEE96qFPeq62ko-yMTIZFptQNuQJm8xwHU4q5mBO2a7cg,14,50.0
CcGRvkgw8RH1ZlDEBhkVQ9OSzOsBpYAkyQxb9i-APrBU-9cceM9k7XmD2UANOktWqfyVouRBmbxKMw,14,42.86
ChWD7Mte9CTLSIOxyB61hcT4nmuPmSX88LKpZsLoPx4d0vQ62aUW-TmQf5XqUq2ew7rn_t_81PW7nQ,14,57.14
ChWD7Mte9CTLSIOxyB61hcT4nmuPmSX88LKpZsLoPx4d0vQ62aUW-TmQf5XqUq2ew7rn_t_81PW7nQ,14,57.14
Cjygp5bikwvkTiQujtAnKwJLSQNwf-BxIYdRPO7w3Zlhs31UHEZ4nfuPlt7GQtQk1k6-KT8QQ4p--Q,14,28.57
cOBbKybBb96k09PSCIipSxN-t5Ul_3oBnOwj-GDWgq3BxAASh-STj28dUxmidkfz2sAAOs85jDx0ZQ,14,35.71
cOI_XENLJQ2v2hgUyxItbgKbZ0yZGp_4bWgFAan9mQPhhB162wgcpuySE3HBoe8NgjMUAt7SGjV3Ag,14,42.86
CV4SsHuEYWLToEYjtQZKm0oGxX17-fAiO8bFUWmdUCGD6kQU9UZ-EiE7p-vh2uJNrebR7fuz5BlUYw,14,35.71
dagYXamA5z8YkcsD2DOy_mwxUqTgpPA7V9lB4CHzKOhF5tecPJlcU3DI5fbLwZxPyVW4PQmbj5aybA,14,64.29
dX9EcemSErwiB0iYKB1KcAlOzhucZb0qjQLvjDJdzqNwPXTKyGVtPMYZxhqAMsIjlIrW_9hc3ARGkw,14,50.0
dy2B7YkxpyLTkTQCPKw6BVNHVzj8BuHpj0z_aGoKBzmW7a_31Qkq3295Lue7fhcst699AgzPHV3nPg,14,57.14
e-4p-trqshbDm-UKVn6fO195YKzO91zpjI-NR0Nfv-ZHggx_kXjBsYgg_qQUoA2khVJfqLW9OJPTPQ,14,64.29
e-4p-trqshbDm-UKVn6fO195YKzO91zpjI-NR0Nfv-ZHggx_kXjBsYgg_qQUoA2khVJfqLW9OJPTPQ,14,35.71
EeDBLjNfRrx3aKUEUJZ9R49Ae4ktLkeGhbKNNbGBoBFRdY9Y6TiPNEwcpdjwc-WMIIm8pOTzGhI65w,14,42.86
EwAJ8ZIls8RDAr3OuaudJh3qyfubfQzbswgtuwE8nYOCp3mAdRdaZVodENIj6IYPZUt7gbmdFPHkTg,14,57.14
f4d8lMWY5tq6CoMFjLJThRmZdQ4YdWDLarL4BGOcbjnrprHMrP1xHsjxJBhWxB40lYE1zW5KYK-xmw,14,57.14
fk2mnRqucL8yqcdlG9uicOboAjsqOKl8g014a-eRiLFfx3M4xyPCIEuVNrGY-2Zt8yh1OrT366Cbtw,14,42.86
fMVXsuu50P6zoByKpYDOA6Y2qd5fexmFbomdnNSC320ViyKZesAxEKSB2GkCzQEPRtc4bG2ZWlJw4Q,14,35.71
FOwvPZs3byFppun5z8TziIhXur-f4aGtcsPznKNZzzq9nX0c_y6Q7Zvx0OaCBl7j8rQQdhL8HvtBHA,14,42.86
ft3QEr_8p0USHsf0Dj94EoRgfhXCyd4u_2ocZK2MtZp1LOCoFjhDhzFvLvOxm34IDX3pzHNspsdTMQ,14,28.57
ft3QEr_8p0USHsf0Dj94EoRgfhXCyd4u_2ocZK2MtZp1LOCoFjhDhzFvLvOxm34IDX3pzHNspsdTMQ,14,50.0
FUkZ9M4nZJJT9oZY_8UCtWAqmH8rBRAt7ATubDftPIFaIwYiZEF6UPK5dLvdthpW7tRX5YKSrgj9bQ,14,42.86
FUwYSg_Z4iNbSbRHfLXLCOo1hB65IV30lCk_qXhaHljPaALxiJ6tTlf4RWYMGcpgMHuaGpw44vSMlw,14,42.86
FUwYSg_Z4iNbSbRHfLXLCOo1hB65IV30lCk_qXhaHljPaALxiJ6tTlf4RWYMGcpgMHuaGpw44vSMlw,14,50.0
fV3GbKUIvjE4wkOoe4iUUirR6fWV1IFrZf6yqocjKwpm1MAQm2hC7gGhkyd2olvmQm-mcVp8xm-wDQ,14,35.71
FyBqzi5o91M-hF2Xr4Vy424M8CvkLvkvtDNS9Qy9iro24GC6cjowHpjeuZ_bHMq3OPqKaVbqdb8SJg,14,42.86
gecq5dv0UGjv1lSza2pAEumoViWBBcA0loxRtdvpAxgfQZNj4yLeiR-EuJ5RTdrum2rUcWB9T8fnBQ,14,50.0
gIcgIsns-qWtnrxNkhGnfDHFk2X9VfnsOjeec7p8QFRWMp3oN3myGUsbZdIj9nTPItI0hnxny0eHHw,14,42.86
GqGy8G5Q5cDXvM-tYiZ0Y95Cri1jldZ6iZuwavCIjAjb0Myhahvge2oEAdfM0K1kDlFFRUxvRubz3w,14,42.86
GRy82NjLWEuL-LYoECO0iH_sE-4EN2MF9o0_dE25LcZL5PJTz9fSYC40N8eQPtlm7p6qvOd3Zv4cng,14,57.14
GRy82NjLWEuL-LYoECO0iH_sE-4EN2MF9o0_dE25LcZL5PJTz9fSYC40N8eQPtlm7p6qvOd3Zv4cng,14,50.0
GRy82NjLWEuL-LYoECO0iH_sE-4EN2MF9o0_dE25LcZL5PJTz9fSYC40N8eQPtlm7p6qvOd3Zv4cng,14,42.86
guweMTaMC0wqY3XWVp8jOuysft3AOGf-2TBypn3YZDUSnbCs0y5VttNAvf8ybGgs2AWQvMYboxW4cg,14,64.29
guweMTaMC0wqY3XWVp8jOuysft3AOGf-2TBypn3YZDUSnbCs0y5VttNAvf8ybGgs2AWQvMYboxW4cg,14,50.0
gYJ1vtZ5Z88ZGaV4DzfQCja-79_8jrAZewhMcXHqDuY3Bkiod00-GMlrAQVxSqWQeDJ6CcbjNF3Fuw,14,57.14
hlmxz2ibdOOjkVaUlB6UhbgXnS8OnSPBGSKDxRFuE_8ygFpdFNd2c47vavsNCjeY3YaimZZhmjV16w,14,64.29
HLPzQ-ptkCsrw0nrwXALyJ0oFUqXzwbX8v-DESJEq9Xo0J_Cor_OX5MbkUQTH3VEOEBxd373JXPHvA,14,21.43
HwV3dc6JMX7p_MXeZft4YHTRHZtjpFUDl1QcjM3RefrziGIIfl9Ah7WxE7ZMUvtZTNruD3_S7QO6Jw,14,64.29
HwV3dc6JMX7p_MXeZft4YHTRHZtjpFUDl1QcjM3RefrziGIIfl9Ah7WxE7ZMUvtZTNruD3_S7QO6Jw,14,21.43
hyhyeLc-2Gmatolr4ICErHSkj3egxOYl_-1QgbCWQGQq_9Djj9n0M4bHmTkBqnyO1BXG_OmyZtl_9Q,14,57.14
hyhyeLc-2Gmatolr4ICErHSkj3egxOYl_-1QgbCWQGQq_9Djj9n0M4bHmTkBqnyO1BXG_OmyZtl_9Q,14,50.0
I4s-_efv642VfLn8BCzhKbQsuNAr2b5fOf4rx8IjBxU68Obe3Tf_pHU0BEPtqvuF1rBpaJTFRS-NJw,14,42.86
I9qXXaikZK-BCoOS5t3hyWQKmdzHZH-05pwDmejncn7m6u82p_xCZn7rDJvtlpKp8KIlYirKLapB5Q,14,64.29
Ia2wNbOgh5spq4FlRjOnYM_cUcCZX_F1osOSH9qgk4Y5iQZa4q1dtzopsP7lr6N9VG2d0Hwb1MZfzg,14,64.29
Ia2wNbOgh5spq4FlRjOnYM_cUcCZX_F1osOSH9qgk4Y5iQZa4q1dtzopsP7lr6N9VG2d0Hwb1MZfzg,14,50.0
ieWLmxRZm7TJx2Xip8kRz6q7GYH7SIYkNk4MwCocK6sjhOS4TNQ60MusDsEnPOyml3nMnf9ykkbhqg,14,71.43
IZHK-5vIIQGQLdXX97lqaPNs8K72izDQE2RKPxCo7_G0YqxKPmdBxgudiRiayrtJdVbEZJ0lZ3QMjw,14,64.29
J7fDvZ3l_GVrHNcOv2_HMDJ5xGGdq1MWKPh1SsxV0OfSe1HOstdSZjCXiiAbqNxbiUwXrQrAkC6oSQ,14,50.0
jB7URvK99I5zsiDvGVlsa5G4rdiadYGi1Jls-L1tjThCfhERUhA9-Gk_hw6cKZitds-b592iT6ODQQ,14,57.14
jDMoKcspQW1D4Jh_d7UpQVIT4cVj99IbvCj51sn70zD1PN_BKgJ6GEHiUCNJw_Pjbq3IoK4DpLjZDA,14,50.0
jtCLY5yn0mnhspOu4HFzxlerk0OEoBzdD-NhTUQQ2McKOpUVTIVlaaoR8It3WjGTRzKpHdMFlG6OQQ,14,57.14
JvnsQ3lc1oqXDneQZ69GIilOvQR8VxlEixfxOygUbR_5zLwJ16M2ldRUjmgOVwXf4ZWQBgOvKVqfQQ,14,42.86
JXE-2Gd-Y36Y1Wub-N82E7uM_u52J0fYwTdDY14Qo_hYMPWDJlKQlC705KhbYvRVqOIXj0dDwqinQA,14,35.71
jYejFWd643ScEzBVxhZYHe4q--efvYiQXWg-zIyJN03P7um1chkMmmny-PIrJqkpskRedBDtXzr8uw,14,64.29
KLgFHerNqrUG9U4t_BM4ZUbXdAlktitnUp0UzOjfqJRd99NYEVlPQwPcFLzhxVe88f62ruAd92Uq8Q,14,64.29
KLgFHerNqrUG9U4t_BM4ZUbXdAlktitnUp0UzOjfqJRd99NYEVlPQwPcFLzhxVe88f62ruAd92Uq8Q,14,57.14
KLgFHerNqrUG9U4t_BM4ZUbXdAlktitnUp0UzOjfqJRd99NYEVlPQwPcFLzhxVe88f62ruAd92Uq8Q,14,35.71
KLgFHerNqrUG9U4t_BM4ZUbXdAlktitnUp0UzOjfqJRd99NYEVlPQwPcFLzhxVe88f62ruAd92Uq8Q,14,42.86
KLgFHerNqrUG9U4t_BM4ZUbXdAlktitnUp0UzOjfqJRd99NYEVlPQwPcFLzhxVe88f62ruAd92Uq8Q,14,35.71
KlWhB03NWpHV8Tbd-QmyiG3hTX81cA0hf-mfZonpmBY37FITYt3T9A6vhDt3WKXpuXbjzN9qYMDxJw,14,35.71
KlWhB03NWpHV8Tbd-QmyiG3hTX81cA0hf-mfZonpmBY37FITYt3T9A6vhDt3WKXpuXbjzN9qYMDxJw,14,57.14
kocILkngJ9XA_V9dIoJT8GbgYu7UkZl8YMld-_mSZLkWL7WRoc8d_4DkqFu8h-H2O3fLaFLReVNHVQ,14,57.14
KwL2z6MHK1bqrzaZCrCIkX97nsyGj2zVhMZFk4Qvw8GyVWrnkGp4I5aFZhuq1n2SErRUUHAQnrl4Lg,14,28.57
L-si3akzfeAZV9JsHtZObyGxgeDNwxa4mLsAcFFxhdqdN0Vkvu6RyOg-xPDyFEapYi0McsOqa2iSVw,14,50.0
lbk3Rg5TO3oKkhz_G8GruQ47OWzYOF9mKasqpnOTiDSBvlGioWjH9WsS8pnXx3Mrp44fMALcm6RzNQ,14,35.71
lGU1hbH6Rnw3oNYv-6tPfVTcSxgrq6e1nJCc-XoHHjB4-HHU1Hbt8swohfYQDpQEcc_2LReAxN0dTw,14,35.71
LIcdaW942k5M49BVe-rLDgzeRvXGnkWao8RHRM4VOxBmH6hYEoF4vhV4HeR5_9wsvAhTFG-zPuMS6w,14,35.71
LIcdaW942k5M49BVe-rLDgzeRvXGnkWao8RHRM4VOxBmH6hYEoF4vhV4HeR5_9wsvAhTFG-zPuMS6w,14,42.86
LIcdaW942k5M49BVe-rLDgzeRvXGnkWao8RHRM4VOxBmH6hYEoF4vhV4HeR5_9wsvAhTFG-zPuMS6w,14,42.86
lkEJofcGeMe-0hIEpIZV-0xPujwy2epraX1egue-HxEP_b4xS3MZqrDKf5vwuu_xxRT8kkhFk01m2A,14,35.71
lkEJofcGeMe-0hIEpIZV-0xPujwy2epraX1egue-HxEP_b4xS3MZqrDKf5vwuu_xxRT8kkhFk01m2A,14,28.57
m3p4_EqoZt0eoxhXPc0OZrsVMfsHS2RA1Hbnp5nFzkf2GstHOFFbOnQ2wUWWLH1exUAjmc3XHWw7yg,14,28.57
m3p4_EqoZt0eoxhXPc0OZrsVMfsHS2RA1Hbnp5nFzkf2GstHOFFbOnQ2wUWWLH1exUAjmc3XHWw7yg,14,50.0
mNA2q3IxzsAOIBpXg6nkTvMZoI2kfjbAF7YlipcE1J6H8J_EIKF5qoJtm7JUH9ubHZcV17vRzEFLfA,14,28.57
mNA2q3IxzsAOIBpXg6nkTvMZoI2kfjbAF7YlipcE1J6H8J_EIKF5qoJtm7JUH9ubHZcV17vRzEFLfA,14,50.0
MR7bZ32PdD1hwy3krnjDRkU6Cpe_JTZ5PqhV5szym_HndJKp688tBzTSN4qCPZ3nQ7252K1ponfBCw,14,57.14
mSeC2gTqS4ADKg2AqW_65WOZ0xi5IYCw_Hy6yoHi2eC5DsG2LoLZlimuPJ5VS2iMrx9uscCqLVZfCg,14,57.14
MSzo6M5Xr3ddV5H367qqEvNAbLE67YI7ok6IywCFzKcrKa7UfIDt2lYz1XESb8br5Ouj46JfO51dhQ,14,35.71
Mu590oS2RUtWZpTcqFiPO_cdv6eGGoIEcTnW5Ud-Wm5eJBC2U9GERgu1guuB-jtfPcA2IbyQ67tIHw,14,50.0
MZM5CT6ZQHZJv3krTwn3LKtXvl5RGQp8RrVPSRVJAne51oQO2LIPSysNGuzb5HiPXcXO42lg2YUQQw,14,71.43
N6gOP17i4LucKejYV40ANHDSLVv0gdb_7nhgulK9MQOrGiwxvoTn1rynQnwQ4HnTfqWkQOHCWV5AHA,14,50.0
N6gOP17i4LucKejYV40ANHDSLVv0gdb_7nhgulK9MQOrGiwxvoTn1rynQnwQ4HnTfqWkQOHCWV5AHA,14,42.86
nAd5f-1uEeyh2pDa9AyNLB5bWo7n7xIe0nYw7wcCdQMb3ykNeMY_UwLu9SnrpT_7HRnJCU4fhJm0-g,14,78.57
nbsWDbZ_Ba8Eq8seQKIYJiav3PwvNLtNPuop8USckxim79gy8JNdoP8cqqx9W3hz8lVQ7iazgzfgmw,14,35.71
nDXsy7n7AQRg1tToAcL-2WeJnLCd3tcNws9ysLCdjox3huh4-axFseCGJXWiXjepcgVeU5QNOfgtEA,14,50.0
NI-iAI8H50Oe7FBDQwUwNP6VYtPQsZ0MKM5CYirFQdrtzcl3wqzRkCHc3IQxw0-3jYQf10OeOdm07Q,14,57.14
NI-iAI8H50Oe7FBDQwUwNP6VYtPQsZ0MKM5CYirFQdrtzcl3wqzRkCHc3IQxw0-3jYQf10OeOdm07Q,14,57.14
Ni3yqWRWFdh7U3tVxtnkbq-lCRr4MdS1BAXMXXpUduVecsMPdPif6NPz7hbL2CFNVnpB953RePJ-_Q,14,78.57
ntgsuSmvGjsGuRaVAnSv2Nm7tNa3wBjbg38Gxf8QenCe8t8-WJaInM5fVqSseHdiHYU2gWQnhkOniA,14,64.29
ntgsuSmvGjsGuRaVAnSv2Nm7tNa3wBjbg38Gxf8QenCe8t8-WJaInM5fVqSseHdiHYU2gWQnhkOniA,14,28.57
O4vHnoQPnRLJAznVBFm9k_zzq94IQeRYpZkeJeDay2JWZLhAKwtTpXvP7EOmCyt6JhD2r9GL6L-_MQ,14,64.29
oAFkih9uZekZP6fUyIpLcYAuiUdc2WBrglWCwGxwWWO22noGiFm9hhRFG8DVSJA9jPk4_4FUrSfF7w,14,42.86
ocAAUdtTLq7ap7jod9WH4VvYjAFnYiUY76eeg-Yc4PLavfIqxlotYMdRJ4fosqczVQSmkTnpT1a6Pw,14,35.71
OLQ-OSt9uQwMjB5wYrm7Lv7G1MIckk_e3ZVk0uLEL3JsHE9V3Be-nunYzDC1X9lJCfog0H1X4utKOg,14,64.29
onZdQNPdwvoVjwNAPLwNBbk6IISFPpDsml_nEpjFEbsoewYdj7ixTE2YmJYvWbL6gyddLBAMxPakbg,14,64.29
OoGvMAuMdfmWgaaMZ85EBM0R8vp3Aqfe-sIOTeALNYk4jNDHvaSXbFCkCu1kuISxMR9HHpX8aIvjcg,14,57.14
ourV1-7f40YuzQYRn77kWveUj2rZ0bDnXyzhaVwxBI-3n4OptemQWM7KSWUDazqX5wroq2t0H21big,14,21.43
ourV1-7f40YuzQYRn77kWveUj2rZ0bDnXyzhaVwxBI-3n4OptemQWM7KSWUDazqX5wroq2t0H21big,14,50.0
oxOPw7wUa-M7Cgbk9GCkH-qvpWFejXcA_WCGAAo6VIMhI6cDP5IDJTku9DCFOgvcrA0qxb-XZcJz6A,14,35.71
PCSJYREB6EYoaxpnddUYSvjCf28yXbu6b7Gpufvi373vVarqPEWaI-DhVgUMzqRgpJ31pwi5Vjc33g,14,35.71
PDN8Eq1BFn9Vg7JRYb7jPuMLBslc_uMRwAnQGPAP8XqdsvdybkLzvgmBbD8pjQD_y2woGVnMtuFyUA,14,64.29
pttqjtXCXEcrP-aqsAthcWys1eJ-F3i1517wTnbEM8O5pasaM0rfPYMofWhfuXEGGsEmGcFFngdE-w,14,57.14
PwCmWwi2iqq9PIKWlJ184fzqwVEgiyiH1khQgDijdyPYDVFs9FxzUQXv2F0eKdp7DzoyLV7tpl5xiQ,14,50.0
pWzHaq4CYuUuvtXTugF1whXzF8yefGD0frlhQXK1W53jIkiCXwY4DCDcO4hFGjQkr_zaBpleEF-aMw,14,21.43
q5A83m8w457AxsT1PZzws8NuIi43IecaPHywAhXIrIGBtEtODWVc6tGgJp-oJ-4Hxuaxg7LMrkblzA,14,42.86
qgfDYoRdzHY1L2G8JvIgzKmoWts221dHNjGnvPTuu9oQda4XkVVp_OuE1edThaFoEs9O713XDTNbig,14,42.86
Qmo_QQoYcCThG7xvg1lldhdGlVX8iyycxsjk2IGx-HnzRipvMYJzMzUrMAOcGLJP3bDTseekv24DVA,14,50.0
r34QlNlecxjH7wfqhxGYcPe5Bi02MoeqJVxKZyJBRDWH23_zYS1u-zofaFa3rX09XMbNtDrKwvnL_w,14,57.14
Rcg9rlhyQX7Sh8--9fVDo-ovLqvaKTKnG4wZ7TKfJhmsG89xqDZHWYwPecCMZII29t58Ga_b-ZFwsA,14,42.86
RM592hOciNtMh_Y3X-knizq7_y-Ta03lSdj0MxdzJTKq3FdAB8F6X4yZgxP7T72PCr9HNa2wFiQqoQ,14,42.86
RoulqW6dC4JzTWYGsmvOIIVC9lwui7ygfx3ledgp2qjt2YpU6Wd2kk-_Tl3_gOc-lMY8NJbalWxAoQ,14,42.86
rpcY0qYs1tJpDL2ui1jXCKrNV4yMnn4g32RXDD1jWF8oc8u6FUei-wX4WDVG3KHL5WUDkDnj_F6nzg,14,64.29
RTjFXwdK5maZKmeU2DIqohKNMlHtCmyYHskCINuHEXI1IHWqA61v5qnwk2TM47mZhWWAAGtg-Zifkg,14,57.14
RTo04ahWXBPUJgrPEKi4Vc3VXOWbUWar0PtiMGpL0x1V058dxtxIHq_f_Tl5AzG6H_lcbGoeOPf8ZQ,14,57.14
S9LYAHj9jsdGw-9ok7l3XXYZRkxtKDR5BKSIRlIYWJ-HSz-OavL-SgfvdJz79HUhaIIAqgEpR0bcoQ,14,35.71
Sf6lqqxFHYMjAPm5fbMjn13CqSkH0knoHQehDPk3ew7O12FwWDo0nKiJPvpy4K97Dq-TW8OpRq-ZfQ,14,35.71
sVCunxEma7Sh9Jl144q1hYUK_66UQB2sg6JCbxw2lCT0q1MTiQ08pEPgxq3Y2ALlGFMr9Dkf9XS4jg,14,42.86
sVCunxEma7Sh9Jl144q1hYUK_66UQB2sg6JCbxw2lCT0q1MTiQ08pEPgxq3Y2ALlGFMr9Dkf9XS4jg,14,42.86
sVCunxEma7Sh9Jl144q1hYUK_66UQB2sg6JCbxw2lCT0q1MTiQ08pEPgxq3Y2ALlGFMr9Dkf9XS4jg,14,71.43
