player,session_length,winrate
-Xv_8DymttBsybccw8-1Xd-Fl_C3Flh2hOleTodYmI1ZNgPu993iyuirHuKtMsWND5-fsK1Az_HIvQ,18,27.78
0el08IQVmFkz0tljpx3mGeI4sTjyLeEpDyzbFpIpxHo2oUxWqkUEySTZuq3vsBpid_flGJ12fNq4VA,18,38.89
28M-WlXmD_yb1a0qdzWZxudJSHn3IF1A537wKPxPuSwVB2zbi01brgg3wsZeDlxFO1N-DV3JLMFkIw,18,33.33
3jetPpnJDLY7r91qpA903M7TGqma8-UmX67d9AEQLpyitz7DejmMjyWh75173Qguul9qyZYrC698fg,18,61.11
3kL8kbdBNjio1RCqEGm57D_-VUY_Cnz-gf_cuNgGGs5IICNbaAAH4Ihfbkyu0lM2997QWNkcr4P9jQ,18,50.0
4pzBSUmWIeaeIp2EbQf7B4ybsdVTjbzjJh0vvPKowr62FRYPUcgMVPZxrH8KS1RVc1x6D6hgiMjmUQ,18,50.0
4rTtwe2hzzxLPE0n6YpXZWDnsSRiH8lF_uxQ8sVzsg-sZIq5pdKAkR40XZmL5ML9jSFfEFXVfPFKIQ,18,38.89
4ubcAkMrriBw5skBuBYUUYToPsrE_Ba0rmRAPiK5lOeSLnQvnB6nXo4GPElCib69JCKLJHTxJw6rCg,18,50.0
644OFtNkrP9K-JyAaO1OjbjqjOKYKuWDhY8iEQ-1SPj0taUqz-JedIKsHvM8eVC0TKwz-RlFF59xUw,18,50.0
6LbkEIxGDmPR-F16ryCtGKMOmVDVf-a5fPWG3312UGspwcEngEs5OtY89f5MhiZZZTrAWSdTjAnZ8A,18,44.44
6zvzWhdIKD6UPdIvJpHPAKOn-1eGoOXntm5uECea2oV8bXgeuRIsQxXRbaFo_LKRCjbEKFy4WC85PQ,18,61.11
7K_A5Gq6WfMUdRPgYI80JOViYB7u463Orx_owIYNXV-NGu5f2hAC6gjA76B0lH0eRsGTaVBcanBIlg,18,55.56
824ZqRUoqxHxqJ9Fd9dmnRVZA5Byy9YZe6BlftriccJ6Ajv7JxL3ad99-GdgoC9BzP1WkNipWhSPgg,18,50.0
9vZCt5_t5Sb3jh-T7zo8rMjx3_QvtMTqPlSG5ibjX9wVPt494hBOSoKNuURvd701CqVKS9_6SFm7Sg,18,38.89
aikpewM2E9Jfka7F2OFvudJ7Lx5KtdOVXPozXWbMi9nC8dD0IQbKdvsZJPs-EQsytsEPpuR37UO_ZA,18,38.89
aikpewM2E9Jfka7F2OFvudJ7Lx5KtdOVXPozXWbMi9nC8dD0IQbKdvsZJPs-EQsytsEPpuR37UO_ZA,18,55.56
As6zaJ2bSFgfJQVaHz69wyKSrK3CjSvu4ujoi_CcqGjk2VAyVIbsfdmcyNvsuxgVoy49oVovrFizag,18,50.0
bwM4vyBHBaNhy7yIIGQ3cGCTUMj_IrnvGfz2IJxR-eP6_mRKJAsmYwVEJw27I_nc9voplDxFUY1-3Q,18,22.22
CCC7pfnPyPYNwv2C_OlfV7-wobymGYjApeEE96qFPeq62ko-yMTIZFptQNuQJm8xwHU4q5mBO2a7cg,18,44.44
E7uWhBg4TilfxicoFxWpDiwfK8Kb5NhGe12I3tIX_SXzccv7kAW7L4NPrA76ggiW8QdhN67PeS389A,18,33.33
eUZo-MST_2oQHdtsi57R00nG4HxTr66nDa_JXH93H1i4Ly9kGHkupUB0qUY47f5n3Ii2SlKE3GdbJg,18,55.56
g2uauMFjtyRrWMsMiiJmZXMaiWoshXFMIDCZV-GWMrRnImEQwrpB62NIWmk3-5Idq55EXHORTcOmag,18,50.0
gb3yjlvq4U-EWqy6foknnRxEqVZu2qYHZ8IjhwXltlZILmcSJPNkW6BvI004L-KaQMZnCuKZUFhz3Q,18,50.0
gIcgIsns-qWtnrxNkhGnfDHFk2X9VfnsOjeec7p8QFRWMp3oN3myGUsbZdIj9nTPItI0hnxny0eHHw,18,50.0
giYuRFrosfRCVFMiP0jT1wG6JQ9-b7pFekRqikxiMNYfgffppEMfjvQw-Kn2uCGxhB0BA1IQNuFG-Q,18,44.44
GqGy8G5Q5cDXvM-tYiZ0Y95Cri1jldZ6iZuwavCIjAjb0Myhahvge2oEAdfM0K1kDlFFRUxvRubz3w,18,22.22
hlmxz2ibdOOjkVaUlB6UhbgXnS8OnSPBGSKDxRFuE_8ygFpdFNd2c47vavsNCjeY3YaimZZhmjV16w,18,66.67
IF6WCXXIKR-nvDnS71hHOvSvJlGbBuZI5T3NZkALTdibYm9JU8bRtkyu6Q3nSN-zdO9NZLrC5vIJDA,18,27.78
lr0Iy98SxeAOAxKd6JV6dLwCKrQmEvuYv_chd9zzYlAh2Xw_8REPYjq4Uw3EIehqZOXsyJHewe4edg,18,55.56
mh_jbnFhM4HRC9kzBc3VPvfMbT7CrOe6IuPRCD27gaxUWrSuZInU3F1pQ7rnlaTijXj9ipOHXjccEQ,18,72.22
mNA2q3IxzsAOIBpXg6nkTvMZoI2kfjbAF7YlipcE1J6H8J_EIKF5qoJtm7JUH9ubHZcV17vRzEFLfA,18,44.44
MSzo6M5Xr3ddV5H367qqEvNAbLE67YI7ok6IywCFzKcrKa7UfIDt2lYz1XESb8br5Ouj46JfO51dhQ,18,38.89
m_y-OxIyCL2THcTt_7ZrwL-3N8HEpyc8OoXFr-GrzXDWO8246Rc-24oXykC2GdrY8ZTUm7YDdonRqA,18,55.56
